AssignID,EmpID,ProjectID,Role,HoursWorked
5582,9087,92,QA Engineer,98
5583,7059,427,Business Analyst,70
5584,7250,295,Developer,186
5585,9734,181,Developer,90
5586,4900,133,Business Analyst,137
5587,457,472,QA Engineer,133
5588,2413,355,QA Engineer,54
5589,2447,144,Business Analyst,123
5590,2138,69,Business Analyst,200
5591,3432,86,Business Analyst,200
5592,558,440,Business Analyst,36
5593,9460,276,Developer,133
5594,6209,38,QA Engineer,123
5595,255,388,QA Engineer,58
5596,6679,170,Tech Lead,118
5597,7074,244,Tech Lead,116
5598,6626,230,Developer,84
5599,2834,368,Project Manager,70
5600,5400,295,Business Analyst,128
5601,4756,233,Tech Lead,153
5602,3628,349,QA Engineer,149
5603,9946,198,Business Analyst,62
5604,3921,190,Developer,123
5605,6820,446,QA Engineer,199
5606,3508,405,Developer,113
5607,7701,386,Tech Lead,164
5608,7884,100,Project Manager,154
5609,1639,194,Developer,186
5610,7638,476,Developer,10
5611,5128,297,Tech Lead,27
5612,2419,189,Project Manager,208
5613,6074,271,Developer,154
5614,905,385,QA Engineer,76
5615,9230,436,Tech Lead,45
5616,8472,324,Project Manager,79
5617,2426,47,Developer,171
5618,3448,126,Business Analyst,87
5619,7483,242,Project Manager,78
5620,6781,341,Project Manager,194
5621,6098,438,Developer,168
5622,9293,434,QA Engineer,135
5623,5334,85,Developer,167
5624,1762,165,Tech Lead,162
5625,5662,78,QA Engineer,98
5626,969,23,Project Manager,191
5627,1849,93,QA Engineer,99
5628,8270,185,Business Analyst,204
5629,7997,260,QA Engineer,140
5630,6517,248,Tech Lead,145
5631,1279,446,Developer,204
5632,5539,461,Developer,96
5633,2018,25,Tech Lead,65
5634,7014,151,Project Manager,143
5635,5045,393,Business Analyst,21
5636,8069,317,QA Engineer,82
5637,9245,205,Developer,36
5638,2523,99,Developer,27
5639,410,11,Developer,65
5640,5513,30,QA Engineer,196
5641,3766,396,Project Manager,94
5642,4605,319,Tech Lead,106
5643,8313,255,Developer,114
5644,2818,142,QA Engineer,209
5645,4184,293,Developer,106
5646,2562,172,QA Engineer,91
5647,542,283,QA Engineer,162
5648,461,166,Developer,59
5649,9983,413,Developer,75
5650,9624,213,Business Analyst,44
5651,2662,410,Business Analyst,141
5652,5072,134,Tech Lead,164
5653,5519,107,Tech Lead,187
5654,2223,137,Tech Lead,13
5655,5968,87,Project Manager,59
5656,3265,380,Tech Lead,24
5657,6035,182,QA Engineer,37
5658,8387,463,Developer,41
5659,7,56,Tech Lead,209
5660,5198,39,QA Engineer,128
5661,9144,140,Business Analyst,83
5662,642,128,Business Analyst,68
5663,8887,3,Business Analyst,176
5664,7322,180,Tech Lead,199
5665,3881,175,Business Analyst,56
5666,9045,4,Tech Lead,143
5667,2203,271,Project Manager,140
5668,6051,172,QA Engineer,160
5669,1415,103,Tech Lead,150
5670,8472,132,Developer,20
5671,3633,182,Tech Lead,37
5672,1166,71,Developer,101
5673,178,86,Developer,112
5674,7986,396,Tech Lead,151
5675,5929,455,Tech Lead,32
5676,3933,229,Developer,185
5677,3435,369,Tech Lead,104
5678,7562,249,Developer,114
5679,864,257,Business Analyst,110
5680,683,411,Business Analyst,141
5681,2643,53,Business Analyst,105
5682,48,243,Business Analyst,111
5683,3694,137,QA Engineer,106
5684,6692,498,Developer,53
5685,1678,286,Developer,29
5686,9724,223,QA Engineer,57
5687,2473,107,Tech Lead,191
5688,7471,354,Tech Lead,44
5689,5319,460,QA Engineer,167
5690,8657,61,Tech Lead,130
5691,7082,389,Tech Lead,22
5692,9407,243,Project Manager,51
5693,8509,361,Business Analyst,113
5694,8019,371,Project Manager,142
5695,2956,482,Project Manager,187
5696,9903,363,Business Analyst,101
5697,3659,344,Tech Lead,126
5698,4066,363,QA Engineer,101
5699,9113,431,Business Analyst,88
5700,48,436,Business Analyst,141
5701,5109,380,QA Engineer,136
5702,453,191,Developer,27
5703,6425,31,Business Analyst,88
5704,5708,382,Developer,12
5705,5801,145,Tech Lead,169
5706,3595,371,QA Engineer,107
5707,4233,26,Business Analyst,196
5708,969,402,Project Manager,111
5709,7184,236,QA Engineer,181
5710,3431,433,Developer,159
5711,7754,441,Developer,88
5712,7152,347,Developer,54
5713,9886,147,Tech Lead,166
5714,3803,159,Business Analyst,73
5715,5579,475,Business Analyst,198
5716,892,272,Business Analyst,77
5717,7641,96,QA Engineer,198
5718,6032,80,Developer,172
5719,5202,470,Tech Lead,153
5720,4439,402,QA Engineer,150
5721,9976,261,Business Analyst,23
5722,5546,26,QA Engineer,154
5723,7006,341,Project Manager,50
5724,8157,389,QA Engineer,164
5725,5431,138,Developer,45
5726,6462,52,Developer,118
5727,3572,443,Tech Lead,125
5728,5677,348,Developer,209
5729,6328,128,QA Engineer,169
5730,2964,188,Project Manager,170
5731,323,38,Developer,156
5732,3642,344,Developer,111
5733,5179,254,Project Manager,175
5734,2203,161,Project Manager,121
5735,8039,264,Business Analyst,25
5736,3437,199,QA Engineer,106
5737,6645,80,QA Engineer,209
5738,442,414,Project Manager,86
5739,6047,291,Project Manager,23
5740,6089,38,Business Analyst,147
5741,4561,246,Developer,56
5742,6299,152,Developer,114
5743,4455,356,Business Analyst,113
5744,4507,37,QA Engineer,53
5745,8979,216,Developer,145
5746,7703,58,Business Analyst,73
5747,8282,7,Project Manager,177
5748,2462,76,Business Analyst,43
5749,9646,372,Business Analyst,37
5750,6051,439,Developer,157
5751,7716,243,QA Engineer,209
5752,1048,1,Tech Lead,191
5753,9144,141,QA Engineer,158
5754,409,162,Business Analyst,64
5755,3432,120,Tech Lead,124
5756,7923,171,QA Engineer,28
5757,6325,236,Developer,88
5758,1024,212,QA Engineer,124
5759,709,499,Developer,13
5760,5818,427,Developer,195
5761,4638,310,Business Analyst,76
5762,6554,444,Developer,110
5763,2249,403,QA Engineer,134
5764,5508,341,Tech Lead,41
5765,9450,252,Developer,149
5766,356,326,Tech Lead,38
5767,4543,238,Business Analyst,105
5768,1060,299,Developer,22
5769,2269,392,Project Manager,135
5770,5144,398,Tech Lead,15
5771,5260,3,Business Analyst,169
5772,1870,28,Project Manager,46
5773,1045,358,Business Analyst,202
5774,6847,169,Project Manager,60
5775,8474,337,Developer,96
5776,9747,414,Business Analyst,91
5777,9765,443,Business Analyst,170
5778,1863,299,Business Analyst,24
5779,9254,81,Tech Lead,178
5780,7250,219,QA Engineer,24
5781,7977,46,QA Engineer,82
5782,5535,285,QA Engineer,36
5783,3943,415,Business Analyst,88
5784,967,434,QA Engineer,159
5785,2998,391,Tech Lead,179
5786,8585,239,Business Analyst,148
5787,6949,181,Project Manager,189
5788,8167,378,QA Engineer,34
5789,4049,474,Business Analyst,41
5790,3083,134,Tech Lead,194
5791,8771,489,Developer,99
5792,2990,345,Developer,13
5793,6410,75,Project Manager,157
5794,6241,7,Tech Lead,167
5795,4127,219,Tech Lead,118
5796,9718,37,Tech Lead,201
5797,3673,432,Project Manager,74
5798,3878,128,Developer,192
5799,6277,259,QA Engineer,167
5800,4792,294,Project Manager,121
5801,7873,263,Business Analyst,59
5802,7640,21,QA Engineer,62
5803,9616,130,Project Manager,33
5804,3455,153,Developer,80
5805,1371,464,QA Engineer,171
5806,7673,380,Developer,85
5807,2421,360,Tech Lead,110
5808,2,445,Developer,192
5809,3881,169,Project Manager,195
5810,2605,359,Business Analyst,189
5811,3005,190,Developer,17
5812,2784,252,Business Analyst,27
5813,1240,84,Project Manager,110
5814,3761,225,Developer,122
5815,4595,34,Business Analyst,181
5816,5024,462,Tech Lead,53
5817,8187,179,Project Manager,199
5818,5157,56,Developer,135
5819,8496,461,Project Manager,52
5820,4625,460,Tech Lead,23
5821,9092,390,QA Engineer,88
5822,9530,235,Project Manager,77
5823,9318,270,QA Engineer,208
5824,7300,205,Developer,172
5825,5089,258,Tech Lead,156
5826,2581,332,QA Engineer,48
5827,6749,289,Developer,101
5828,9235,220,Tech Lead,127
5829,6118,382,Tech Lead,53
5830,3632,230,Business Analyst,50
5831,3755,47,Project Manager,187
5832,5056,299,Business Analyst,162
5833,1233,189,Tech Lead,94
5834,3301,299,QA Engineer,157
5835,9345,382,Project Manager,143
5836,7250,228,Business Analyst,152
5837,6192,473,QA Engineer,97
5838,4501,130,QA Engineer,155
5839,870,295,Developer,18
5840,5702,134,QA Engineer,122
5841,4279,361,Developer,153
5842,3759,441,Tech Lead,89
5843,1267,258,Business Analyst,128
5844,6363,436,Project Manager,117
5845,8997,211,QA Engineer,168
5846,4448,27,Business Analyst,39
5847,8177,382,Business Analyst,185
5848,1107,172,Project Manager,209
5849,145,226,QA Engineer,25
5850,8054,227,QA Engineer,80
5851,1163,107,Project Manager,82
5852,3626,41,Project Manager,10
5853,278,36,Project Manager,142
5854,5502,230,QA Engineer,15
5855,6284,94,QA Engineer,180
5856,1131,380,QA Engineer,10
5857,3837,263,Business Analyst,42
5858,3935,47,QA Engineer,23
5859,9895,409,QA Engineer,170
5860,1121,153,Developer,100
5861,3375,191,QA Engineer,15
5862,5630,118,QA Engineer,49
5863,8261,433,Project Manager,23
5864,3853,342,QA Engineer,74
5865,9271,65,QA Engineer,48
5866,670,31,Developer,153
5867,507,98,Project Manager,60
5868,2203,218,Developer,78
5869,8900,449,Business Analyst,199
5870,8588,358,Tech Lead,145
5871,5352,463,Tech Lead,77
5872,5602,191,QA Engineer,204
5873,9820,312,Project Manager,142
5874,4450,182,Business Analyst,83
5875,7977,168,Tech Lead,60
5876,869,387,QA Engineer,77
5877,9461,153,QA Engineer,89
5878,1678,196,Business Analyst,42
5879,4825,66,Tech Lead,52
5880,5994,389,Tech Lead,68
5881,3386,295,QA Engineer,170
5882,2066,264,Business Analyst,128
5883,7060,7,Tech Lead,94
5884,6279,216,QA Engineer,156
5885,4046,153,Business Analyst,91
5886,951,44,Developer,16
5887,6599,192,Tech Lead,22
5888,6166,270,QA Engineer,159
5889,7690,111,Tech Lead,150
5890,8097,177,Business Analyst,68
5891,3903,9,QA Engineer,198
5892,9467,449,Business Analyst,207
5893,3616,290,Business Analyst,111
5894,5070,312,Developer,168
5895,8387,333,Business Analyst,104
5896,2717,364,Project Manager,72
5897,262,160,Project Manager,72
5898,2167,210,Developer,12
5899,303,432,QA Engineer,72
5900,5901,438,Developer,155
5901,6304,83,Project Manager,11
5902,6256,473,Tech Lead,45
5903,3556,490,Project Manager,174
5904,8903,321,Tech Lead,43
5905,8422,109,Developer,82
5906,6131,465,QA Engineer,36
5907,8363,496,Developer,23
5908,368,392,QA Engineer,43
5909,9966,214,Project Manager,25
5910,3025,120,Business Analyst,139
5911,2177,351,Project Manager,180
5912,5513,284,QA Engineer,37
5913,580,463,QA Engineer,73
5914,6870,464,Tech Lead,126
5915,1279,135,Project Manager,201
5916,2121,313,Tech Lead,28
5917,5075,308,Business Analyst,94
5918,2818,364,QA Engineer,111
5919,272,64,Tech Lead,46
5920,993,209,Developer,162
5921,4089,410,QA Engineer,25
5922,8805,438,Tech Lead,168
5923,144,174,QA Engineer,144
5924,5042,363,Developer,121
5925,1649,76,Project Manager,166
5926,4378,273,Business Analyst,44
5927,2021,388,QA Engineer,136
5928,4519,477,Tech Lead,133
5929,9616,13,QA Engineer,206
5930,5799,223,Business Analyst,62
5931,1606,128,Developer,129
5932,6077,21,Business Analyst,175
5933,6543,335,Tech Lead,85
5934,9756,295,Project Manager,87
5935,2721,328,QA Engineer,38
5936,2637,198,Tech Lead,146
5937,3633,277,Tech Lead,100
5938,6584,367,Business Analyst,187
5939,705,447,Business Analyst,137
5940,2154,467,Business Analyst,17
5941,2279,305,Developer,191
5942,333,34,QA Engineer,107
5943,5821,32,Business Analyst,12
5944,5031,434,Tech Lead,173
5945,2557,166,Developer,167
5946,3473,482,Project Manager,163
5947,996,368,Business Analyst,162
5948,9209,153,Project Manager,35
5949,701,426,Tech Lead,128
5950,2916,51,Business Analyst,189
5951,7688,99,Developer,125
5952,634,28,QA Engineer,203
5953,7506,439,Project Manager,131
5954,5788,497,QA Engineer,147
5955,8272,239,Tech Lead,97
5956,7544,408,QA Engineer,162
5957,5640,253,Tech Lead,115
5958,8970,308,Business Analyst,56
5959,23,490,Tech Lead,87
5960,6487,280,Business Analyst,104
5961,4317,1,Developer,171
5962,8704,115,Tech Lead,70
5963,3332,159,Tech Lead,154
5964,8317,266,Project Manager,193
5965,9724,18,QA Engineer,94
5966,5031,371,Developer,72
5967,3944,340,Business Analyst,68
5968,3314,422,Tech Lead,87
5969,5219,304,Business Analyst,133
5970,836,379,Tech Lead,121
5971,9854,141,QA Engineer,17
5972,6782,413,Project Manager,28
5973,692,291,QA Engineer,67
5974,5340,23,Tech Lead,170
5975,9305,231,Business Analyst,178
5976,3971,318,Tech Lead,44
5977,83,23,Business Analyst,115
5978,6888,483,Project Manager,70
5979,7870,228,Business Analyst,170
5980,2145,160,Project Manager,32
5981,1631,74,Tech Lead,24
5982,7164,488,Developer,209
5983,3191,268,Project Manager,75
5984,7047,101,Project Manager,171
5985,9472,291,QA Engineer,123
5986,3598,438,Developer,132
5987,3721,157,Tech Lead,16
5988,6971,407,QA Engineer,168
5989,7307,156,QA Engineer,207
5990,3190,334,Business Analyst,74
5991,9633,218,Tech Lead,84
5992,8876,9,Project Manager,41
5993,4365,31,Developer,15
5994,6393,493,Business Analyst,69
5995,964,104,Developer,129
5996,6077,106,QA Engineer,113
5997,507,324,Tech Lead,13
5998,9765,33,Project Manager,23
5999,2382,387,Tech Lead,137
6000,6917,112,Business Analyst,138
6001,6743,224,Tech Lead,116
6002,815,150,Tech Lead,93
6003,4866,29,Project Manager,31
6004,4978,370,Business Analyst,22
6005,1891,459,Tech Lead,94
6006,4749,334,Tech Lead,207
6007,3976,320,Tech Lead,142
6008,2346,193,QA Engineer,201
6009,1663,478,QA Engineer,102
6010,5711,195,Business Analyst,56
6011,6704,15,Developer,152
6012,7642,9,Tech Lead,204
6013,2649,141,Business Analyst,78
6014,7754,252,Developer,76
6015,9747,156,QA Engineer,63
6016,8270,316,QA Engineer,34
6017,2874,193,Business Analyst,65
6018,6562,467,Developer,179
6019,9388,299,Developer,182
6020,4342,313,Tech Lead,30
6021,12,245,Developer,41
6022,2075,430,Tech Lead,194
6023,4395,72,Business Analyst,112
6024,1164,149,Developer,114
6025,6012,72,QA Engineer,65
6026,6410,289,QA Engineer,18
6027,7224,440,Project Manager,38
6028,1042,104,Project Manager,192
6029,7863,408,Tech Lead,123
6030,7057,250,Tech Lead,125
6031,6137,204,Tech Lead,188
6032,518,485,QA Engineer,180
6033,3712,60,Project Manager,186
6034,4303,411,Developer,39
6035,1185,499,Tech Lead,36
6036,2487,280,Project Manager,119
6037,2651,254,Business Analyst,112
6038,6108,231,Tech Lead,138
6039,6744,208,Project Manager,49
6040,8976,238,QA Engineer,52
6041,6015,68,QA Engineer,135
6042,1350,373,Tech Lead,169
6043,6151,336,Tech Lead,68
6044,5137,93,Business Analyst,78
6045,5344,418,Developer,131
6046,7701,166,QA Engineer,101
6047,9729,283,Project Manager,41
6048,4225,222,QA Engineer,151
6049,7307,1,QA Engineer,14
6050,7987,405,QA Engineer,89
6051,8472,118,Tech Lead,42
6052,2657,149,QA Engineer,90
6053,909,281,Developer,26
6054,2686,249,Developer,161
6055,8189,1,Business Analyst,162
6056,8157,340,Developer,32
6057,6147,235,QA Engineer,209
6058,4325,113,Developer,133
6059,325,214,QA Engineer,122
6060,386,217,Business Analyst,118
6061,3191,122,Tech Lead,55
6062,987,498,Business Analyst,82
6063,2990,340,Developer,174
6064,8154,92,Tech Lead,172
6065,4061,341,Project Manager,166
6066,2991,219,Developer,105
6067,3727,144,Project Manager,128
6068,4634,98,Business Analyst,182
6069,4861,471,Tech Lead,56
6070,4284,256,Developer,180
6071,2359,422,Developer,66
6072,4309,318,Business Analyst,30
6073,8901,25,Developer,191
6074,473,357,Tech Lead,16
6075,8162,192,QA Engineer,48
6076,3346,75,Tech Lead,47
6077,6736,94,Tech Lead,79
6078,1663,450,Business Analyst,36
6079,6640,356,Project Manager,202
6080,4378,46,Business Analyst,107
6081,7163,468,Tech Lead,65
6082,250,422,Project Manager,134
6083,2978,153,Business Analyst,101
6084,1013,32,Project Manager,28
6085,7224,407,QA Engineer,105
6086,4543,71,Business Analyst,126
6087,5231,245,Tech Lead,66
6088,1794,433,Project Manager,118
6089,2779,361,Developer,104
6090,593,6,Project Manager,199
6091,953,187,Tech Lead,13
6092,1638,461,Developer,130
6093,1100,155,Tech Lead,34
6094,892,500,Developer,189
6095,8658,238,Developer,110
6096,8115,193,Tech Lead,131
6097,2769,198,Project Manager,24
6098,9395,270,QA Engineer,64
6099,1971,344,QA Engineer,82
6100,7066,486,Project Manager,196
6101,5127,174,QA Engineer,14
6102,1126,482,Business Analyst,29
6103,7611,491,Project Manager,82
6104,4174,36,Business Analyst,111
6105,2245,340,Developer,205
6106,5800,128,Project Manager,189
6107,8087,354,QA Engineer,41
6108,1153,355,QA Engineer,134
6109,1629,224,Project Manager,49
6110,9311,94,Developer,83
6111,9312,335,Business Analyst,18
6112,5443,345,QA Engineer,13
6113,4587,346,Business Analyst,51
6114,5245,122,Business Analyst,17
6115,5626,341,Tech Lead,22
6116,8751,21,Project Manager,173
6117,3574,384,QA Engineer,23
6118,2834,414,Project Manager,26
6119,589,307,QA Engineer,153
6120,3118,104,Developer,169
6121,8751,45,Tech Lead,166
6122,6712,62,Project Manager,192
6123,2588,303,Project Manager,37
6124,6869,2,Project Manager,36
6125,4567,355,Tech Lead,75
6126,3713,248,Project Manager,110
6127,9633,63,Business Analyst,61
6128,4223,110,Tech Lead,96
6129,5426,289,Developer,10
6130,6922,158,Tech Lead,135
6131,3386,258,Business Analyst,58
6132,3552,340,Business Analyst,32
6133,7954,244,QA Engineer,155
6134,2674,227,Tech Lead,20
6135,4328,378,Business Analyst,48
6136,4521,201,Business Analyst,134
6137,5663,461,Tech Lead,170
6138,4497,65,Developer,185
6139,7307,154,Tech Lead,209
6140,8725,14,QA Engineer,76
6141,2705,317,Developer,66
6142,3166,443,Developer,63
6143,6383,129,Tech Lead,184
6144,3552,467,Developer,149
6145,7424,450,Developer,36
6146,3280,416,Tech Lead,202
6147,4337,317,QA Engineer,118
6148,9158,176,Project Manager,132
6149,4042,23,Business Analyst,203
6150,2350,97,Tech Lead,204
6151,719,392,Tech Lead,39
6152,8270,2,Project Manager,139
6153,5634,224,Tech Lead,114
6154,7533,477,QA Engineer,207
6155,453,237,Developer,109
6156,2414,479,Tech Lead,37
6157,2991,313,Business Analyst,179
6158,6195,263,Business Analyst,190
6159,779,42,Business Analyst,42
6160,3962,276,Project Manager,44
6161,5045,334,Project Manager,193
6162,8452,234,Developer,155
6163,9774,298,Project Manager,138
6164,300,29,Tech Lead,170
6165,7869,497,QA Engineer,182
6166,1529,455,Developer,154
6167,9595,364,Project Manager,181
6168,6281,324,Developer,179
6169,3291,265,Business Analyst,29
6170,3766,153,Business Analyst,19
6171,269,365,Business Analyst,80
6172,6626,36,Business Analyst,128
6173,6524,120,Developer,81
6174,6573,80,Tech Lead,202
6175,5787,65,Tech Lead,172
6176,3594,50,Tech Lead,68
6177,4037,301,Developer,106
6178,7143,468,Project Manager,82
6179,9303,134,Business Analyst,197
6180,1944,23,Tech Lead,202
6181,7001,273,Business Analyst,54
6182,9479,286,Tech Lead,173
6183,4779,339,Developer,19
6184,7876,471,Developer,100
6185,3762,17,Developer,116
6186,8458,402,Project Manager,165
6187,8048,17,Developer,27
6188,1336,106,QA Engineer,141
6189,7063,301,QA Engineer,26
6190,9444,185,Project Manager,76
6191,8795,292,Business Analyst,118
6192,7760,61,Project Manager,174
6193,9311,106,Tech Lead,31
6194,5031,207,Developer,103
6195,3979,121,Tech Lead,15
6196,1592,469,Developer,68
6197,108,28,Tech Lead,184
6198,1143,389,Developer,14
6199,4792,480,QA Engineer,97
6200,3882,438,QA Engineer,31
6201,593,195,Project Manager,79
6202,8299,240,Developer,52
6203,3747,79,Business Analyst,133
6204,3709,252,Project Manager,195
6205,2469,206,QA Engineer,78
6206,2852,18,Developer,132
6207,5784,384,Developer,71
6208,5539,197,Project Manager,74
6209,6306,410,Project Manager,176
6210,5202,11,Business Analyst,97
6211,5329,155,Project Manager,57
6212,8799,399,Project Manager,143
